AGE,ACCESSIBILITY,EDUCATION_LEVEL,EMPLOYMENT,GENDER,MENTAL_HEALTH,MAIN_BRANCH,YEARS_CODE,YEARS_CODE_PRO,COMPUTER_SKILLS,EMPLOYED
<35,No,Undergraduate,1,Man,1,NotDev,5,0,5,0
<35,No,Undergraduate,1,Man,1,Dev,3,1,9,0
<35,No,Undergraduate,1,Woman,0,Dev,12,8,7,0
<35,No,Undergraduate,1,Man,0,Dev,7,7,9,0
>35,No,Undergraduate,1,Man,0,Dev,19,19,19,1
<35,No,Undergraduate,1,Man,0,Dev,3,1,8,0
>35,No,Undergraduate,1,Man,0,Dev,22,18,15,1
<35,No,Undergraduate,1,Man,0,Dev,13,8,9,0
>35,No,Other,1,Man,0,Dev,12,9,9,1
<35,No,NoHigherEd,0,Man,1,Dev,5,2,13,1
<35,No,Master,1,Man,1,Dev,20,10,8,0
<35,No,Undergraduate,1,Man,0,Dev,11,6,15,1
>35,No,Other,1,Man,1,Dev,27,15,25,1
>35,No,Undergraduate,0,Man,0,Dev,17,15,10,0
<35,No,Master,1,Man,0,Dev,12,4,23,1
>35,No,NoHigherEd,1,Man,0,Dev,28,19,10,0
<35,Yes,Master,1,Man,1,Dev,12,12,11,0
<35,No,Other,1,Man,1,Dev,7,0,7,1
<35,No,Master,1,Man,0,Dev,13,4,17,1
>35,No,Other,1,Man,0,Dev,3,1,2,0
>35,No,Master,1,Man,0,Dev,34,22,9,0
<35,No,Undergraduate,0,Man,0,Dev,5,5,16,1
<35,No,Master,1,Man,0,Dev,6,4,14,0
<35,No,Master,1,Man,0,Dev,4,1,13,1
<35,No,NoHigherEd,0,Man,0,Dev,16,11,15,1
>35,No,Master,1,Man,0,Dev,17,10,3,0
<35,No,Other,1,NonBinary,1,NotDev,3,0,11,0
>35,No,Master,1,Man,0,Dev,35,25,4,0
<35,No,NoHigherEd,1,Man,0,Dev,10,2,12,0
<35,No,Undergraduate,1,Man,1,Dev,11,5,10,0
<35,No,Undergraduate,1,Man,1,NotDev,15,6,28,1
>35,No,Master,1,Man,0,Dev,20,15,3,0
<35,No,Master,1,Man,0,Dev,13,6,13,0
<35,No,Other,1,Man,1,Dev,10,4,19,1
<35,No,Undergraduate,1,Man,0,Dev,14,7,14,0
<35,No,Undergraduate,1,Man,0,Dev,8,2,16,1
>35,No,Master,1,Man,0,Dev,30,19,13,1
<35,No,Master,1,Woman,0,Dev,1,0,13,1
>35,No,Master,1,Man,0,Dev,38,22,11,0
>35,No,Undergraduate,1,Man,0,Dev,39,35,34,1
>35,No,Master,1,Man,0,Dev,18,11,12,1
<35,No,Other,1,Man,0,Dev,7,4,21,1
<35,No,Master,0,NonBinary,0,Dev,16,10,14,1
<35,No,Other,1,Man,0,Dev,14,5,11,1
<35,No,Undergraduate,1,Man,0,Dev,10,3,21,1
<35,No,PhD,1,Man,0,Dev,14,7,5,0
>35,No,Master,1,Man,0,Dev,25,22,18,1
<35,No,Master,1,Man,0,NotDev,10,1,9,0
<35,No,Undergraduate,1,Man,0,Dev,7,1,15,1
>35,No,Master,0,Man,0,Dev,25,15,13,1
<35,No,Undergraduate,1,Man,1,Dev,10,7,21,1
<35,No,Undergraduate,0,Man,0,Dev,5,3,7,0
>35,No,Other,0,Man,0,Dev,20,10,13,0
>35,No,PhD,1,Man,0,Dev,25,15,20,1
<35,No,Master,1,Man,0,Dev,5,3,3,0
<35,No,Undergraduate,0,Man,0,Dev,5,2,18,1
<35,No,Undergraduate,1,Man,0,Dev,6,2,6,0
>35,No,Other,1,Man,0,NotDev,12,12,4,0
>35,No,Undergraduate,1,Man,0,Dev,26,18,9,1
<35,No,Undergraduate,0,Man,1,Dev,10,4,10,1
>35,No,Undergraduate,1,Man,1,NotDev,10,4,9,0
<35,No,Undergraduate,0,Woman,0,Dev,16,8,6,0
<35,No,Other,0,Man,1,NotDev,5,3,23,1
<35,No,Master,1,Woman,1,Dev,17,7,8,0
<35,No,NoHigherEd,1,Man,1,Dev,7,3,15,1
<35,No,Undergraduate,1,Man,0,Dev,14,10,51,1
<35,No,NoHigherEd,1,Man,0,Dev,10,6,13,1
<35,No,Other,1,Man,0,Dev,3,1,17,1
>35,No,Master,0,Man,0,NotDev,20,15,11,0
<35,No,Undergraduate,1,Man,0,Dev,11,4,11,1
<35,No,Undergraduate,1,Man,1,Dev,8,4,14,1
>35,No,Master,1,Man,1,NotDev,19,22,14,1
<35,No,Undergraduate,1,Man,0,Dev,11,10,11,0
<35,No,Undergraduate,1,Man,0,Dev,0,0,6,0
<35,No,Master,1,Man,1,Dev,21,11,5,0
>35,No,Undergraduate,1,Man,0,Dev,35,31,17,1
<35,No,Undergraduate,1,Man,0,Dev,16,7,8,0
<35,No,Undergraduate,1,Man,0,Dev,10,8,12,0
>35,No,NoHigherEd,0,Woman,0,Dev,27,13,16,1
>35,No,Master,1,Man,0,Dev,9,5,20,1
>35,No,Undergraduate,1,Man,0,Dev,43,37,18,1
>35,No,Master,1,Woman,0,Dev,20,15,9,1
<35,No,Undergraduate,1,Man,0,Dev,5,2,8,1
>35,No,Undergraduate,1,Man,0,Dev,28,20,8,0
>35,No,Undergraduate,1,Man,1,Dev,26,23,5,0
<35,No,Master,1,Man,0,Dev,7,6,21,1
<35,No,Other,1,Man,1,Dev,10,0,27,1
<35,No,Undergraduate,0,Man,0,Dev,10,4,33,1
<35,No,Other,0,Man,0,Dev,22,11,11,1
<35,No,Other,1,Man,0,Dev,7,3,16,1
>35,No,Other,0,Man,0,Dev,25,20,37,1
>35,No,Undergraduate,1,Man,0,Dev,21,11,7,0
<35,No,Undergraduate,1,Woman,0,NotDev,4,1,18,1
<35,No,Undergraduate,1,Man,0,Dev,6,3,22,1
>35,No,Undergraduate,1,Man,0,Dev,20,14,8,0
<35,No,Other,1,Man,0,NotDev,5,1,7,0
<35,No,Undergraduate,1,Man,0,Dev,15,6,8,0
<35,No,Undergraduate,1,Man,0,Dev,9,6,25,1
<35,No,Undergraduate,1,Man,1,Dev,10,7,21,1
<35,No,Master,1,Man,0,Dev,6,1,8,0
<35,No,Other,1,Man,1,Dev,8,4,9,1
<35,No,Master,1,Woman,0,Dev,8,2,11,0
<35,No,Undergraduate,1,Man,0,Dev,6,5,5,0
<35,No,Undergraduate,1,Man,0,Dev,20,8,10,1
>35,No,Master,1,Man,1,Dev,20,15,11,1
>35,No,Undergraduate,1,Man,0,Dev,21,16,6,0
<35,No,Undergraduate,0,Man,0,Dev,16,12,14,1
<35,No,Undergraduate,1,Man,1,Dev,13,5,19,1
<35,No,Undergraduate,1,Man,0,Dev,20,11,7,0
<35,No,Master,1,Man,0,Dev,12,8,26,1
<35,No,Undergraduate,1,Man,1,Dev,8,1,21,1
<35,No,Undergraduate,1,Man,0,Dev,10,4,7,0
<35,No,Master,1,Man,0,Dev,13,8,19,1
<35,No,Other,1,Man,0,Dev,14,4,22,1
<35,No,Master,1,Man,1,Dev,5,3,24,1
<35,No,Undergraduate,1,Man,1,Dev,7,5,11,1
<35,No,NoHigherEd,1,Man,0,Dev,3,2,5,0
<35,No,Undergraduate,1,Man,0,Dev,12,9,10,1
>35,No,Master,0,Man,0,Dev,34,15,12,1
<35,No,Undergraduate,1,Man,0,Dev,11,7,35,1
>35,No,Undergraduate,0,Man,0,Dev,40,28,13,0
<35,No,NoHigherEd,1,Man,0,Dev,8,1,15,1
>35,No,Undergraduate,1,Man,0,Dev,14,11,6,0
<35,No,Other,1,Man,0,Dev,10,7,6,0
<35,No,Master,1,Man,0,Dev,8,4,10,1
<35,No,Undergraduate,1,Man,0,Dev,10,5,9,0
<35,No,Undergraduate,1,Man,0,NotDev,5,2,18,1
<35,No,Undergraduate,1,Man,0,Dev,10,1,23,1
<35,No,Undergraduate,1,Man,1,Dev,17,11,14,1
>35,No,Undergraduate,1,Man,0,Dev,4,2,16,1
>35,No,PhD,1,Man,0,Dev,26,17,6,0
<35,No,Undergraduate,1,Man,0,Dev,8,4,7,0
<35,No,Undergraduate,1,Man,1,Dev,10,8,27,1
>35,No,Undergraduate,1,Woman,0,Dev,35,27,10,1
>35,No,Master,0,Man,0,Dev,30,27,19,1
>35,No,PhD,1,Man,0,NotDev,15,15,3,0
<35,No,Undergraduate,1,Man,0,Dev,8,3,17,1
<35,No,Undergraduate,1,Man,0,Dev,13,12,4,0
<35,No,Undergraduate,1,Man,1,Dev,7,2,9,0
<35,No,Master,1,Man,1,Dev,11,10,8,1
<35,No,Undergraduate,1,Man,0,Dev,15,6,14,1
<35,No,Undergraduate,0,Man,0,Dev,5,2,13,1
<35,No,Master,0,Man,0,Dev,14,11,22,0
<35,No,Undergraduate,1,Man,0,Dev,16,11,20,1
<35,No,Undergraduate,1,Man,0,Dev,8,4,23,1
<35,No,Undergraduate,1,Man,0,Dev,8,5,9,0
>35,No,Other,1,Man,1,Dev,30,28,19,1
<35,No,Undergraduate,1,Woman,0,Dev,7,6,12,0
>35,No,Undergraduate,1,Man,0,Dev,30,14,17,1
<35,No,Undergraduate,1,Man,1,Dev,6,2,21,1
<35,No,Undergraduate,1,Man,0,Dev,1,2,13,1
<35,No,Undergraduate,1,Man,0,Dev,10,6,33,1
>35,No,Undergraduate,1,Woman,0,Dev,10,8,6,0
>35,No,Undergraduate,1,Man,0,Dev,20,18,9,0
<35,No,Undergraduate,1,Man,1,Dev,5,4,10,0
<35,No,Other,1,Man,0,Dev,4,2,19,1
>35,No,Master,1,Man,1,Dev,23,21,6,0
<35,No,Undergraduate,1,Man,0,Dev,9,8,11,1
<35,No,Master,1,Man,0,Dev,5,2,18,1
<35,No,Undergraduate,1,Man,0,NotDev,3,1,14,0
>35,No,Master,1,Man,0,Dev,10,10,11,1
>35,No,Other,1,Man,0,Dev,25,22,23,1
<35,No,Undergraduate,1,Man,0,Dev,6,1,12,1
<35,No,NoHigherEd,1,Man,0,Dev,7,6,23,1
<35,No,Undergraduate,1,Man,0,Dev,5,0,22,1
<35,No,Undergraduate,1,Man,0,Dev,13,7,13,1
<35,No,Undergraduate,1,Man,0,NotDev,8,6,15,1
<35,No,Master,0,Man,1,Dev,15,10,6,0
<35,No,Undergraduate,1,Man,0,Dev,5,3,12,1
>35,No,Undergraduate,1,Man,0,Dev,36,32,2,0
<35,No,Undergraduate,0,Man,0,Dev,11,8,12,0
>35,No,Master,1,Man,0,NotDev,32,23,2,0
>35,No,PhD,1,Man,0,Dev,21,5,13,1
<35,No,Undergraduate,1,Man,0,Dev,6,4,11,0
<35,No,Other,1,Man,0,Dev,13,9,12,1
>35,No,Undergraduate,0,Man,0,Dev,38,31,7,0
<35,No,Undergraduate,1,Man,1,Dev,13,4,12,0
<35,No,Master,1,Man,1,NotDev,10,5,20,1
<35,No,Master,1,Man,1,Dev,10,5,19,1
<35,No,Undergraduate,1,Man,0,Dev,6,4,18,1
>35,No,Undergraduate,1,Man,0,Dev,25,17,13,0
<35,No,Undergraduate,1,Woman,0,Dev,4,2,10,0
<35,No,Other,1,Man,0,Dev,19,9,23,1
<35,No,Master,1,Man,0,Dev,2,1,17,1
<35,No,Master,1,Man,0,Dev,12,4,9,0
<35,No,NoHigherEd,0,Man,0,Dev,4,0,7,0
<35,No,NoHigherEd,1,Man,0,Dev,2,0,9,1
<35,No,Master,1,Man,0,Dev,7,2,5,0
<35,No,Other,1,Man,0,Dev,20,13,10,0
<35,No,Master,0,Man,0,Dev,17,15,6,1
>35,No,Undergraduate,1,Man,0,Dev,16,12,24,1
<35,No,Undergraduate,1,Man,1,Dev,5,2,23,1
<35,No,Other,1,Man,1,Dev,15,11,15,0
<35,No,Undergraduate,1,Man,0,Dev,8,3,13,0
<35,No,Undergraduate,1,Man,0,Dev,8,2,14,1
<35,No,Master,1,Man,0,Dev,18,13,21,1
<35,No,Undergraduate,1,Man,0,Dev,7,3,14,1
<35,No,Undergraduate,1,Man,0,Dev,10,7,13,1
>35,No,Undergraduate,1,Man,1,Dev,50,35,6,0
>35,No,Undergraduate,1,Man,0,Dev,10,8,9,0
<35,No,Other,0,Man,1,Dev,14,13,10,1
<35,No,Master,1,Man,0,NotDev,13,6,21,1
<35,Yes,Undergraduate,1,Man,0,Dev,12,6,14,1
<35,No,Undergraduate,1,Man,0,Dev,9,5,17,1
>35,No,Master,1,Man,0,NotDev,25,20,11,0
>35,No,Undergraduate,1,Man,0,NotDev,21,17,9,1
<35,No,Other,1,Man,1,Dev,15,9,23,0
<35,No,Master,1,Man,0,Dev,12,7,9,0
<35,No,Master,1,Man,0,Dev,4,2,11,0
>35,No,Master,1,Man,1,Dev,20,12,14,1
<35,No,NoHigherEd,1,Man,1,Dev,5,0,10,1
<35,No,Undergraduate,1,Man,0,Dev,20,13,12,0
>35,No,Other,1,Man,0,Dev,10,9,11,1
<35,No,Undergraduate,1,Man,0,Dev,12,8,6,0
>35,No,Master,0,Man,0,Dev,21,16,17,1
>35,No,Master,1,Man,1,Dev,12,9,9,0
>35,No,Undergraduate,1,Man,1,NotDev,21,18,6,0
<35,No,Undergraduate,1,Man,0,Dev,10,4,19,1
>35,No,Undergraduate,1,Man,0,Dev,23,13,18,1
<35,No,Undergraduate,1,Man,0,Dev,16,6,7,0
<35,No,Undergraduate,1,Man,0,Dev,12,7,10,1
>35,No,Master,1,Man,1,Dev,30,20,6,0
<35,No,Undergraduate,0,Man,0,NotDev,12,9,8,0
<35,No,Undergraduate,1,Man,1,Dev,11,9,9,0
>35,No,PhD,1,Man,0,Dev,24,8,8,0
<35,No,Undergraduate,1,Man,0,Dev,8,3,17,1
>35,No,Other,0,Man,0,Dev,40,35,4,0
>35,No,Undergraduate,0,Man,0,NotDev,21,21,21,1
<35,No,Master,1,Man,0,NotDev,12,8,2,0
<35,No,Other,0,Man,1,Dev,12,9,18,1
>35,No,Undergraduate,1,Man,0,Dev,18,8,15,1
<35,No,Undergraduate,1,Man,1,Dev,11,8,14,0
<35,No,Other,0,Man,0,Dev,2,0,7,0
<35,No,Undergraduate,1,Man,0,Dev,5,2,8,1
<35,No,Master,1,Man,0,Dev,8,6,22,1
>35,No,Undergraduate,1,Man,1,Dev,21,16,28,1
<35,No,Undergraduate,1,Woman,0,Dev,7,4,11,1
<35,No,Other,1,Man,1,Dev,10,5,14,0
>35,No,Undergraduate,1,Man,0,NotDev,40,34,7,0
>35,No,Other,1,Man,1,Dev,12,10,7,0
>35,No,Undergraduate,0,Man,0,Dev,6,4,17,1
<35,No,Other,0,Man,1,NotDev,6,4,10,0
<35,No,Undergraduate,1,Man,0,Dev,4,1,13,0
<35,No,Master,1,Man,0,Dev,9,8,11,0
>35,No,Undergraduate,1,Man,0,Dev,12,8,7,0
<35,No,Master,1,Woman,1,NotDev,15,5,1,0
>35,No,Undergraduate,1,Man,0,Dev,20,3,15,1
<35,No,Other,1,Man,0,Dev,4,8,25,1
>35,No,Undergraduate,1,Man,0,Dev,47,25,16,0
<35,No,Undergraduate,1,Man,0,Dev,7,5,13,0
<35,No,Undergraduate,1,Man,0,Dev,10,5,13,1
>35,No,NoHigherEd,1,Man,0,Dev,22,13,13,1
<35,No,Master,1,Man,0,Dev,6,1,8,0
<35,No,Undergraduate,1,Man,0,Dev,7,4,16,0
>35,No,Undergraduate,1,Man,0,NotDev,30,20,8,0
>35,No,Master,1,Man,0,Dev,15,13,15,1
<35,No,Undergraduate,1,Woman,0,Dev,3,2,7,0
<35,No,Undergraduate,1,Man,1,Dev,10,3,14,1
>35,No,Undergraduate,1,Man,1,Dev,22,20,15,1
<35,No,Undergraduate,1,Man,0,Dev,11,6,18,1
<35,No,Master,1,Man,0,Dev,27,13,9,0
<35,No,Other,1,Man,0,Dev,3,2,28,1
<35,No,Undergraduate,1,Man,0,Dev,10,5,4,0
<35,No,Other,1,Man,0,Dev,0,0,12,1
>35,No,Master,0,Man,0,Dev,20,15,19,1
<35,No,Undergraduate,1,Woman,1,Dev,20,5,19,1
<35,No,Undergraduate,1,Man,0,Dev,8,0,7,0
>35,No,Undergraduate,1,Man,0,NotDev,34,34,15,0
<35,No,Other,1,Woman,1,Dev,3,2,16,1
<35,No,Undergraduate,1,Man,1,Dev,18,9,11,0
<35,No,Master,1,Man,0,Dev,10,5,12,1
<35,No,Other,1,Man,1,Dev,7,7,8,0
<35,No,Undergraduate,1,Man,0,Dev,8,2,6,0
<35,No,Master,1,Man,0,Dev,12,8,16,0
<35,No,Master,1,Man,1,Dev,10,7,20,0
<35,No,Undergraduate,1,Man,0,Dev,5,2,17,1
>35,No,Other,1,Man,0,Dev,19,16,9,1
>35,No,Undergraduate,1,Man,1,Dev,35,25,22,1
>35,No,Undergraduate,1,NonBinary,1,Dev,35,23,7,0
<35,No,Master,1,Man,0,Dev,18,13,22,1
<35,No,Undergraduate,1,Man,0,Dev,5,1,3,0
<35,No,Other,0,Man,0,Dev,7,4,15,1
<35,No,Undergraduate,1,Man,0,Dev,8,4,18,1
>35,No,Other,1,Man,1,NotDev,40,23,19,1
<35,No,Master,1,Man,0,NotDev,9,4,11,0
>35,No,Undergraduate,1,Man,0,Dev,24,22,12,0
<35,No,Master,1,Man,0,Dev,19,5,13,0
<35,No,Undergraduate,1,Man,0,Dev,2,1,10,0
<35,No,Undergraduate,1,Man,0,Dev,12,7,7,1
>35,No,Undergraduate,1,Man,0,Dev,10,8,6,0
<35,No,Master,1,Man,1,Dev,2,0,11,1
>35,No,Undergraduate,1,Man,0,Dev,24,16,10,0
<35,No,NoHigherEd,1,Man,0,Dev,5,3,6,0
<35,No,Undergraduate,1,Man,0,Dev,6,4,10,0
<35,No,Undergraduate,0,NonBinary,1,Dev,6,3,12,1
>35,No,Undergraduate,1,Man,0,Dev,29,25,23,1
>35,No,Other,1,Man,0,Dev,34,20,15,1
>35,No,PhD,0,Man,0,Dev,42,30,5,0
>35,No,NoHigherEd,0,Man,0,Dev,40,25,1,0
>35,No,NoHigherEd,1,Man,0,Dev,16,16,32,1
<35,No,Undergraduate,1,Man,0,Dev,6,4,11,0
<35,No,Master,1,Man,0,Dev,14,8,4,0
<35,No,Master,1,Man,0,Dev,5,3,7,1
<35,No,Undergraduate,1,Man,1,Dev,15,6,9,1
>35,Yes,Master,1,Man,0,Dev,18,10,5,0
<35,No,Other,1,Man,1,Dev,8,6,30,1
<35,No,NoHigherEd,1,Woman,1,Dev,41,8,1,0
<35,No,Master,1,Man,1,Dev,7,2,2,0
<35,No,Undergraduate,1,Man,0,Dev,11,5,14,1
>35,No,Other,1,Man,0,Dev,22,18,12,1
<35,No,Master,1,Woman,0,Dev,3,2,13,0
<35,No,Undergraduate,1,Woman,1,Dev,18,10,24,1
<35,No,Undergraduate,0,Man,0,Dev,1,0,23,1
>35,No,Undergraduate,1,Man,0,Dev,50,40,4,0
>35,No,Undergraduate,1,Man,0,Dev,5,5,4,0
>35,No,Undergraduate,1,Man,0,Dev,30,21,36,1
<35,No,Other,1,Man,0,Dev,6,3,19,1
>35,No,Undergraduate,1,Man,0,Dev,32,21,20,1
<35,No,Undergraduate,1,Man,1,Dev,12,3,14,0
<35,No,Undergraduate,1,Woman,0,Dev,4,1,9,0
<35,No,NoHigherEd,1,Man,0,Dev,4,0,16,1
>35,No,Undergraduate,1,Man,0,Dev,20,20,8,1
<35,No,Undergraduate,1,Man,0,Dev,4,3,7,0
<35,No,Master,1,Man,0,Dev,9,3,17,1
>35,No,Master,1,Man,0,Dev,20,13,14,1
>35,No,Undergraduate,1,Man,0,Dev,21,17,11,1
<35,No,Undergraduate,1,Man,0,Dev,4,3,21,1
>35,No,Other,1,Man,1,Dev,36,5,11,0
<35,No,Master,1,Man,0,Dev,5,4,9,1
<35,No,Other,1,Man,0,Dev,15,12,22,1
<35,No,Undergraduate,1,Man,1,Dev,8,3,6,0
<35,No,Master,1,Man,0,Dev,10,4,14,0
>35,No,PhD,1,Man,0,Dev,23,12,9,0
>35,No,Master,1,Man,0,Dev,16,9,17,1
>35,No,Master,1,Man,0,Dev,32,16,14,0
>35,No,PhD,1,Man,0,NotDev,30,12,7,0
<35,No,Undergraduate,1,Man,0,Dev,11,5,7,0
<35,Yes,Undergraduate,1,Man,0,Dev,15,9,16,1
<35,No,Undergraduate,0,Man,0,Dev,18,11,9,0
<35,No,Undergraduate,1,Man,0,Dev,9,6,15,1
>35,No,Master,1,Man,0,Dev,23,20,5,0
>35,No,Other,1,Man,0,Dev,30,15,15,1
<35,No,Undergraduate,1,Man,0,Dev,3,2,23,1
<35,No,PhD,0,Man,0,Dev,7,2,14,1
<35,No,Master,1,Man,0,NotDev,8,5,9,0
>35,No,Master,1,Man,0,Dev,17,11,12,1
<35,No,Other,0,Man,0,Dev,10,3,22,1
<35,No,Undergraduate,1,Man,1,Dev,10,4,16,1
>35,No,Undergraduate,1,Man,0,Dev,6,5,13,1
<35,No,Master,1,Man,0,Dev,3,2,10,0
>35,No,Master,1,Man,0,Dev,17,15,8,0
<35,No,Undergraduate,1,Man,0,Dev,20,10,14,0
>35,No,Undergraduate,1,Man,1,Dev,25,12,9,0
>35,No,Undergraduate,1,Man,0,Dev,35,25,16,1
>35,No,Undergraduate,1,Man,0,NotDev,28,24,17,0
<35,No,Undergraduate,1,Man,0,Dev,15,8,4,0
>35,No,Undergraduate,1,Man,0,Dev,17,10,9,1
<35,No,Master,0,Man,0,Dev,12,9,21,1
<35,No,Undergraduate,1,Man,0,Dev,15,3,14,1
<35,Yes,Undergraduate,1,Man,1,Dev,14,5,5,0
>35,No,Undergraduate,1,Man,0,Dev,13,13,6,0
>35,No,Undergraduate,1,Man,0,Dev,33,18,10,0
>35,No,Undergraduate,1,Man,0,Dev,28,20,14,1
<35,No,Master,1,Man,0,Dev,26,4,11,0
<35,No,Undergraduate,1,Man,0,Dev,0,0,5,0
<35,No,Master,1,Man,0,Dev,12,6,9,0
>35,No,Other,1,Man,0,Dev,40,30,7,1
>35,No,Other,0,Man,0,Dev,25,23,9,0
<35,No,Undergraduate,1,Man,0,Dev,18,10,15,0
<35,No,Undergraduate,1,Man,0,NotDev,8,5,16,0
>35,No,Master,1,Man,0,Dev,30,4,11,0
>35,No,Undergraduate,1,Man,1,Dev,14,10,10,0
>35,No,Master,1,Man,0,Dev,37,15,8,0
<35,No,Undergraduate,1,Man,0,Dev,13,5,23,1
<35,No,Undergraduate,1,Man,0,Dev,5,3,15,0
<35,No,Undergraduate,1,Man,0,Dev,14,7,11,0
<35,No,Undergraduate,1,NonBinary,0,Dev,5,1,16,1
<35,No,PhD,1,Man,0,Dev,11,8,13,1
<35,No,Master,1,Man,0,Dev,8,5,13,0
<35,No,Master,0,Man,0,Dev,10,5,17,0
<35,No,Undergraduate,1,Man,1,NotDev,5,1,20,1
>35,No,Undergraduate,0,Man,0,Dev,16,10,12,1
<35,No,Other,1,Man,0,Dev,10,6,16,0
<35,No,Undergraduate,1,Man,0,NotDev,2,2,6,0
<35,No,Other,1,Man,0,Dev,10,4,22,1
>35,No,Undergraduate,1,Man,0,Dev,22,16,14,1
>35,No,Undergraduate,1,Man,0,Dev,50,48,5,0
<35,No,Master,1,Man,0,Dev,2,8,10,1
>35,No,Other,1,Man,1,NotDev,23,21,32,1
>35,No,Master,1,Man,0,Dev,29,23,3,0
<35,No,Undergraduate,1,Woman,1,Dev,2,0,12,0
>35,No,Undergraduate,1,Man,0,Dev,22,20,10,0
<35,No,Master,1,Woman,0,Dev,15,11,21,1
<35,No,Undergraduate,1,Man,1,Dev,16,11,28,1
<35,No,Undergraduate,0,Man,0,Dev,10,8,5,0
>35,No,Undergraduate,1,Man,1,Dev,18,10,18,1
<35,No,Master,1,Man,0,Dev,9,5,15,1
<35,No,Undergraduate,1,Man,0,Dev,14,10,12,1
>35,No,Undergraduate,1,Man,0,Dev,32,32,2,0
<35,No,Undergraduate,1,Woman,0,Dev,15,9,3,0
>35,No,Undergraduate,0,Man,0,Dev,25,18,13,1
<35,No,Master,1,Man,0,Dev,9,5,9,0
<35,No,Master,1,NonBinary,1,Dev,15,10,7,1
<35,No,Undergraduate,1,Man,0,Dev,5,3,13,1
<35,No,Undergraduate,1,Man,1,Dev,9,4,18,1
<35,No,Undergraduate,1,Man,1,Dev,8,2,20,1
<35,No,Other,1,Man,0,Dev,11,0,14,0
<35,No,Other,1,Man,0,NotDev,2,1,14,1
<35,No,Undergraduate,1,Man,0,Dev,15,11,9,0
<35,No,Undergraduate,1,Man,0,Dev,18,11,19,1
<35,No,Undergraduate,1,Man,0,Dev,4,3,5,0
<35,No,Undergraduate,0,Woman,0,Dev,6,4,8,0
<35,No,Master,1,Man,0,Dev,15,7,14,1
<35,No,Undergraduate,0,Man,0,Dev,3,2,14,1
>35,No,Undergraduate,1,Man,0,Dev,15,13,17,0
<35,No,Master,1,Man,0,Dev,13,0,14,1
<35,No,Master,0,Man,0,NotDev,6,5,18,1
<35,No,Master,1,Man,0,Dev,11,6,6,0
>35,No,Master,1,Man,0,Dev,13,10,21,1
<35,No,Undergraduate,1,Man,0,Dev,6,2,9,0
>35,Yes,Other,0,Man,1,Dev,21,15,16,1
<35,No,Undergraduate,1,Man,0,Dev,18,8,8,0
>35,No,Undergraduate,1,Man,0,Dev,34,24,15,1
<35,No,Other,0,Man,0,Dev,20,13,27,1
>35,No,Undergraduate,1,Man,0,Dev,21,11,10,0
>35,No,PhD,1,Man,0,Dev,25,23,13,1
<35,No,Undergraduate,1,Man,1,Dev,6,5,10,0
<35,No,Undergraduate,1,Woman,1,Dev,7,2,19,0
<35,No,Undergraduate,1,Man,0,Dev,12,7,12,0
<35,No,Undergraduate,1,Man,0,Dev,5,2,11,0
<35,No,Undergraduate,1,Man,1,NotDev,8,3,17,0
<35,No,Undergraduate,1,Man,0,Dev,3,1,22,1
<35,No,Other,0,Man,1,Dev,3,0,12,1
>35,No,Master,1,Man,0,Dev,18,13,10,1
<35,No,Undergraduate,1,Woman,0,Dev,12,7,14,1
>35,No,Undergraduate,1,Man,0,Dev,30,18,17,1
<35,No,Master,1,Man,0,Dev,11,8,10,0
<35,No,Undergraduate,1,Man,0,Dev,14,8,15,1
<35,No,Undergraduate,1,Man,0,Dev,4,2,24,1
>35,No,PhD,0,Man,0,Dev,30,30,1,0
<35,Yes,PhD,1,Man,1,NotDev,9,4,10,0
<35,No,Undergraduate,1,Man,0,Dev,6,2,9,0
<35,No,Master,0,Man,0,Dev,8,5,8,0
<35,No,Other,1,Man,0,Dev,8,6,9,0
<35,No,Master,1,Man,0,Dev,9,4,15,1
>35,No,Master,1,Man,0,Dev,7,5,13,1
<35,No,Undergraduate,1,Man,0,NotDev,4,2,13,0
<35,No,NoHigherEd,1,Man,0,Dev,2,0,8,0
<35,No,Master,1,Man,0,Dev,13,8,6,0
<35,No,Undergraduate,1,Man,0,Dev,10,7,8,0
<35,No,Master,1,Man,0,Dev,6,6,14,0
>35,No,Master,1,Man,1,Dev,23,13,5,0
<35,No,Other,1,NonBinary,0,Dev,11,4,8,1
<35,No,Undergraduate,1,Man,0,Dev,6,3,20,1
<35,No,Undergraduate,1,Man,0,Dev,12,8,12,1
<35,No,NoHigherEd,1,Man,0,Dev,5,5,12,0
>35,No,Master,1,Man,1,Dev,25,20,15,0
<35,No,Undergraduate,0,Man,0,Dev,2,1,9,1
<35,No,Master,1,Man,1,Dev,12,10,10,1
<35,No,Other,1,Man,0,Dev,6,4,42,1
>35,No,Master,1,Man,0,Dev,15,7,19,1
<35,No,Other,1,Man,0,Dev,6,1,8,0
>35,No,PhD,1,Man,0,Dev,16,14,9,0
<35,No,Undergraduate,1,Man,0,Dev,4,4,14,1
>35,No,Other,1,Man,1,Dev,25,18,12,0
<35,No,Undergraduate,1,Man,0,Dev,15,11,30,1
>35,No,Master,1,Man,0,Dev,20,17,5,0
<35,No,Undergraduate,1,Man,0,Dev,13,6,13,1
>35,No,Undergraduate,1,Woman,1,NotDev,23,20,9,0
