Age,Accessibility,EdLevel,Employment,Gender,MentalHealth,MainBranch,YearsCode,YearsCodePro,ComputerSkills,Employed
<35,No,Master,0,Man,No,Dev,8,5,16,0
<35,No,Master,1,Man,No,Dev,6,0,6,0
<35,No,Undergraduate,1,Man,No,Dev,7,3,11,0
>35,No,Undergraduate,1,Man,No,Dev,27,19,12,1
<35,No,Undergraduate,1,Man,Yes,Dev,5,5,4,0
<35,No,Undergraduate,1,Man,No,Dev,6,2,9,0
>35,No,Master,1,Man,No,Dev,30,12,15,0
<35,No,Master,1,Man,No,Dev,19,7,14,1
<35,No,Master,1,Man,No,Dev,15,7,21,1
<35,No,Master,1,Man,No,Dev,14,6,11,0
<35,No,Master,1,Man,Yes,Dev,12,7,11,0
>35,No,Master,1,Man,No,Dev,15,10,4,0
<35,No,Undergraduate,1,Man,No,Dev,9,5,6,0
>35,No,PhD,0,Man,Yes,NotDev,35,19,2,0
>35,No,Undergraduate,1,Man,No,Dev,22,12,3,0
<35,No,Other,1,Man,No,Dev,17,10,25,1
<35,No,Other,0,Man,No,Dev,12,11,7,0
<35,No,Undergraduate,1,Man,No,Dev,10,1,2,0
>35,No,Master,0,Man,No,Dev,30,25,14,1
<35,No,Undergraduate,1,Man,No,Dev,6,2,8,0
<35,No,Undergraduate,1,Man,No,Dev,20,24,9,0
<35,No,Undergraduate,1,Man,No,Dev,9,7,15,1
<35,No,Undergraduate,0,Man,No,Dev,11,2,21,1
<35,No,Other,0,Man,No,Dev,5,4,11,1
>35,No,Other,1,Man,Yes,NotDev,31,18,30,1
<35,No,Undergraduate,1,Man,No,Dev,5,1,18,1
>35,No,Master,1,Man,No,Dev,10,10,7,0
<35,No,NoHigherEd,1,Man,No,Dev,19,15,19,1
<35,No,Undergraduate,1,Man,Yes,Dev,20,9,31,1
<35,No,Undergraduate,1,Man,No,Dev,13,6,21,1
<35,No,Master,1,Man,No,Dev,7,3,13,1
<35,No,Undergraduate,1,Man,No,Dev,8,4,12,1
>35,No,Undergraduate,1,Man,No,Dev,42,37,12,1
<35,No,Master,1,Man,No,Dev,10,6,6,0
<35,No,Master,1,Man,Yes,Dev,10,8,19,1
<35,No,Undergraduate,1,Man,No,Dev,5,4,6,0
>35,No,Master,1,Man,No,Dev,30,30,22,1
>35,No,Master,0,Man,No,NotDev,40,27,8,0
<35,No,NoHigherEd,1,Man,Yes,Dev,10,4,8,0
<35,No,Undergraduate,1,Man,No,Dev,6,2,5,0
<35,No,Master,1,Man,Yes,Dev,7,1,12,0
<35,No,Undergraduate,1,Man,No,Dev,10,4,15,0
>35,No,Undergraduate,1,Man,No,Dev,35,25,6,0
<35,No,Other,1,Man,No,Dev,15,10,21,0
>35,No,Other,1,Man,Yes,Dev,28,19,20,1
>35,No,Other,1,Woman,No,Dev,30,20,16,1
<35,No,Other,1,Man,No,Dev,20,10,12,1
>35,No,Master,0,Man,No,Dev,20,10,4,0
>35,No,Master,1,Man,No,Dev,40,35,14,1
<35,No,Master,1,Man,No,Dev,7,3,13,1
<35,No,Master,1,Man,No,Dev,10,6,13,0
>35,No,Master,1,Man,Yes,Dev,20,15,10,1
>35,No,NoHigherEd,1,Man,No,Dev,10,5,2,0
<35,No,Undergraduate,1,Man,No,Dev,11,6,22,1
<35,No,Master,1,Man,No,Dev,12,3,10,0
>35,No,Undergraduate,1,Man,No,Dev,12,10,26,1
>35,No,Other,1,Man,No,Dev,15,10,21,1
>35,No,Undergraduate,0,Woman,Yes,Dev,32,15,15,1
<35,No,Undergraduate,1,Man,No,Dev,10,7,11,0
<35,No,Undergraduate,0,Woman,No,Dev,6,2,15,0
>35,No,Undergraduate,1,Man,Yes,Dev,23,15,8,0
<35,No,Undergraduate,1,Man,No,Dev,6,2,29,1
<35,No,Master,0,Man,No,Dev,5,1,9,0
>35,No,Undergraduate,0,Man,No,Dev,13,13,15,0
>35,No,Other,1,Man,No,Dev,23,20,11,0
<35,No,Undergraduate,1,Man,No,Dev,6,5,7,0
>35,No,Other,1,Man,No,NotDev,38,20,12,1
<35,No,Undergraduate,1,Man,No,NotDev,23,5,15,1
<35,No,Undergraduate,1,Man,No,Dev,10,5,13,0
>35,No,Undergraduate,0,Man,No,Dev,20,16,15,0
<35,No,Undergraduate,1,Man,No,Dev,16,12,19,1
>35,No,Other,1,Man,No,NotDev,25,20,17,0
<35,No,Undergraduate,1,Man,No,Dev,13,8,5,0
<35,No,Undergraduate,1,Man,Yes,Dev,15,13,23,1
>35,No,Undergraduate,1,Man,No,Dev,32,23,13,1
<35,No,Undergraduate,1,Man,Yes,Dev,7,4,5,0
<35,No,Undergraduate,1,Man,No,NotDev,11,3,14,1
<35,No,NoHigherEd,1,Man,Yes,Dev,3,1,18,1
>35,No,Other,1,Man,Yes,Dev,6,5,7,0
<35,No,Master,1,Man,No,Dev,18,7,16,1
<35,No,Master,1,Man,No,Dev,13,6,4,0
<35,No,Undergraduate,1,Man,No,Dev,18,11,7,0
<35,No,Other,1,Man,No,Dev,8,3,7,0
<35,No,Master,1,Man,No,Dev,15,7,22,1
<35,No,Other,1,Man,No,Dev,20,10,25,1
<35,No,Master,1,Man,No,Dev,17,8,4,0
<35,No,Other,1,Man,Yes,Dev,15,13,20,1
<35,No,Undergraduate,1,Man,No,Dev,10,8,14,1
>35,No,Undergraduate,0,Man,No,Dev,23,14,6,0
<35,No,Undergraduate,1,Man,No,Dev,5,1,21,1
>35,No,Master,0,Man,No,Dev,21,15,15,1
<35,No,Master,1,Woman,No,Dev,2,2,5,0
<35,No,Master,1,Man,Yes,Dev,20,5,7,0
<35,No,Other,1,Man,No,Dev,8,4,16,0
<35,No,PhD,1,Man,No,Dev,4,0,17,1
>35,No,Master,1,Man,No,Dev,25,7,14,0
<35,No,Undergraduate,1,NonBinary,No,Dev,10,5,22,1
>35,No,NoHigherEd,1,Man,No,Dev,43,43,13,0
<35,No,Undergraduate,1,Man,No,Dev,13,3,11,1
<35,No,Undergraduate,1,Man,Yes,Dev,8,5,7,0
>35,No,Undergraduate,1,Man,Yes,Dev,1,1,10,0
>35,No,Other,1,Man,No,Dev,38,30,14,1
>35,No,Other,1,Man,No,Dev,20,15,3,0
<35,No,Master,1,Man,No,Dev,14,8,5,0
<35,No,Undergraduate,1,Man,No,Dev,6,5,16,1
<35,No,Undergraduate,1,Man,No,Dev,4,3,6,0
<35,No,Master,1,Man,No,Dev,15,12,16,1
>35,No,Undergraduate,1,Man,Yes,NotDev,47,40,4,0
<35,No,Undergraduate,1,Man,No,Dev,9,6,13,1
>35,No,PhD,1,Man,No,Dev,31,29,5,0
<35,No,Undergraduate,1,Man,No,Dev,11,10,8,0
<35,No,Undergraduate,1,Man,No,Dev,10,9,15,1
<35,No,Undergraduate,1,Man,Yes,Dev,10,6,5,0
>35,No,Undergraduate,1,Man,No,Dev,25,15,17,1
>35,No,Master,1,Man,No,Dev,22,15,13,1
>35,No,Master,1,Man,No,NotDev,35,30,6,0
<35,No,Undergraduate,1,Man,No,Dev,17,13,20,1
<35,No,Other,1,Man,No,NotDev,7,5,21,0
<35,No,Master,1,Man,No,Dev,5,4,9,0
>35,No,Master,1,Man,No,Dev,18,13,12,0
<35,No,Undergraduate,1,Man,No,Dev,17,13,5,0
>35,No,Other,1,Man,No,Dev,25,20,23,1
<35,No,Undergraduate,1,Man,No,Dev,12,5,9,0
<35,No,Master,0,Man,No,NotDev,8,7,5,0
>35,No,Master,1,Man,Yes,Dev,14,11,1,0
>35,No,Undergraduate,1,Man,No,Dev,20,16,6,0
>35,No,Undergraduate,1,Man,No,Dev,32,21,7,1
>35,No,Undergraduate,1,Man,No,Dev,15,12,8,0
<35,No,NoHigherEd,1,Man,No,NotDev,10,6,15,1
<35,No,Undergraduate,1,Man,No,Dev,3,1,18,1
<35,No,Undergraduate,1,Man,Yes,Dev,12,4,31,1
<35,No,Undergraduate,1,Woman,No,Dev,2,0,11,1
<35,No,Other,0,Man,No,Dev,6,1,8,1
<35,No,Undergraduate,0,Man,No,Dev,16,11,11,1
>35,No,PhD,1,Man,No,NotDev,40,38,2,0
<35,No,Master,1,Man,No,Dev,10,7,17,1
<35,No,Master,1,Man,Yes,Dev,13,3,5,0
<35,No,Undergraduate,1,Man,Yes,Dev,16,11,18,0
>35,No,Master,1,Man,No,Dev,19,16,5,0
<35,No,Undergraduate,1,Man,No,NotDev,7,3,24,1
>35,No,Other,1,Man,No,Dev,20,8,16,1
<35,No,Undergraduate,1,Man,No,Dev,7,3,6,0
<35,No,Undergraduate,1,Man,No,Dev,6,2,24,1
<35,No,PhD,1,Man,No,Dev,25,10,12,1
>35,No,Undergraduate,1,Man,No,Dev,28,25,10,0
<35,Yes,Other,1,Man,Yes,Dev,5,3,16,1
<35,No,NoHigherEd,1,Man,Yes,Dev,7,6,21,1
<35,No,Other,1,Man,No,Dev,7,1,5,0
>35,No,Undergraduate,1,Man,No,Dev,42,38,5,0
<35,No,NoHigherEd,0,Man,Yes,NotDev,12,3,11,1
<35,No,Undergraduate,1,Man,Yes,Dev,25,6,13,1
<35,No,Undergraduate,1,Man,No,Dev,19,6,7,0
>35,No,PhD,1,Man,No,NotDev,42,25,10,1
<35,No,Undergraduate,1,Woman,No,Dev,5,3,4,0
>35,No,Master,1,Man,No,Dev,31,26,18,1
>35,Yes,Master,1,NonBinary,Yes,Dev,35,23,13,0
<35,No,Undergraduate,1,Woman,Yes,Dev,10,0,18,1
>35,No,Undergraduate,1,Man,No,Dev,25,16,36,1
<35,No,Undergraduate,1,Man,No,Dev,12,7,8,0
<35,No,Undergraduate,1,Man,Yes,Dev,10,4,11,1
>35,No,Other,1,Man,No,Dev,26,19,18,0
<35,No,Master,1,Man,No,Dev,10,8,11,1
>35,No,Undergraduate,1,Man,No,Dev,9,7,18,1
<35,No,Master,1,Man,No,Dev,16,7,25,1
<35,No,Undergraduate,1,Man,No,Dev,13,8,15,0
<35,No,Undergraduate,0,Man,No,Dev,10,6,19,1
>35,No,NoHigherEd,0,Man,No,Dev,41,32,3,0
>35,No,NoHigherEd,1,Man,No,NotDev,37,19,13,1
>35,No,Other,0,Man,No,Dev,17,14,4,0
>35,No,PhD,1,Man,No,NotDev,35,15,5,0
<35,No,Undergraduate,1,Man,No,Dev,12,7,7,0
>35,No,Master,1,Man,No,NotDev,20,15,6,0
<35,No,Undergraduate,1,Man,No,Dev,6,3,17,1
<35,No,Undergraduate,1,Woman,Yes,NotDev,5,3,10,0
>35,No,Master,1,Man,No,Dev,20,12,13,0
<35,No,Master,1,Man,No,Dev,15,13,21,1
<35,No,Master,1,Man,No,Dev,8,8,25,1
<35,No,Master,1,Man,No,NotDev,10,6,9,0
<35,No,PhD,1,Man,No,Dev,12,3,6,0
<35,No,Undergraduate,1,Man,No,Dev,20,5,4,0
<35,No,Other,1,Man,No,Dev,4,0,17,0
>35,No,Master,1,Man,Yes,Dev,23,8,17,1
<35,No,Undergraduate,0,Man,No,Dev,7,5,19,1
<35,No,Master,1,Man,No,Dev,8,5,24,1
>35,No,Master,1,Man,No,Dev,20,12,11,0
<35,No,Undergraduate,1,Man,No,Dev,3,3,6,0
<35,No,Other,1,Man,No,Dev,7,4,20,1
<35,No,Other,1,Man,Yes,Dev,14,10,23,1
>35,No,Other,1,Man,Yes,Dev,38,20,5,0
>35,No,Undergraduate,1,Man,Yes,Dev,40,25,5,0
<35,No,Undergraduate,1,Woman,No,Dev,6,6,15,0
<35,No,NoHigherEd,1,Man,No,Dev,7,2,16,1
<35,No,Master,0,Man,No,Dev,13,4,40,1
<35,No,Undergraduate,0,Man,No,Dev,9,0,13,1
<35,Yes,Other,1,Man,Yes,NotDev,15,0,4,0
<35,No,Other,0,Man,No,Dev,6,0,20,1
<35,No,Other,1,Man,No,Dev,4,1,12,1
<35,No,NoHigherEd,1,Man,No,NotDev,5,3,5,0
<35,No,Undergraduate,1,Man,No,Dev,7,2,15,1
<35,No,Other,1,Man,No,Dev,5,0,9,1
>35,No,Master,1,Man,No,Dev,37,21,6,0
<35,No,Other,1,Man,Yes,Dev,13,5,15,1
<35,No,Master,1,Man,No,Dev,12,10,3,0
<35,No,Master,1,Woman,No,Dev,7,2,10,0
>35,No,Undergraduate,0,Man,No,Dev,36,24,6,1
<35,No,Master,1,Man,No,Dev,15,4,13,0
<35,No,Undergraduate,1,Man,No,Dev,13,8,23,1
>35,No,Undergraduate,1,Man,No,Dev,20,15,21,1
>35,No,Undergraduate,1,Man,No,Dev,19,14,22,1
<35,No,Other,0,Man,Yes,Dev,12,10,4,0
<35,No,Undergraduate,1,Man,No,Dev,14,10,12,0
<35,No,Master,1,Woman,Yes,Dev,11,3,6,0
<35,No,Master,1,Man,No,Dev,11,6,7,0
<35,No,Undergraduate,1,Man,No,Dev,10,5,11,0
>35,No,Undergraduate,1,Man,No,Dev,23,20,7,1
<35,No,Undergraduate,1,Man,Yes,Dev,8,3,8,0
<35,No,Undergraduate,1,Man,No,Dev,5,2,5,0
>35,No,Other,1,Man,No,Dev,41,35,15,1
<35,Yes,Undergraduate,1,Man,No,Dev,8,2,22,1
<35,No,Undergraduate,1,Man,No,Dev,4,2,6,0
>35,No,Undergraduate,1,Man,No,Dev,35,20,24,1
<35,No,Undergraduate,1,Man,Yes,NotDev,6,2,29,1
<35,No,Undergraduate,1,Woman,No,Dev,5,2,1,0
>35,No,Master,1,Man,No,NotDev,3,3,11,0
>35,No,Undergraduate,1,Man,Yes,Dev,38,16,10,1
<35,No,Undergraduate,1,Man,No,Dev,17,10,11,0
>35,No,PhD,1,Man,No,NotDev,15,15,2,0
<35,No,Undergraduate,1,Man,No,Dev,4,3,11,0
<35,No,Master,1,Man,No,Dev,7,3,8,0
<35,No,Master,1,Man,No,Dev,13,7,15,1
<35,No,Undergraduate,1,Man,No,Dev,10,1,31,1
<35,No,Master,1,Man,Yes,Dev,15,10,10,0
<35,No,Undergraduate,1,Man,No,NotDev,6,1,4,0
<35,No,Undergraduate,0,Man,No,Dev,3,1,16,1
<35,No,Master,1,Man,No,Dev,15,7,6,0
>35,No,Undergraduate,1,Man,Yes,Dev,30,26,13,0
<35,No,Undergraduate,1,Man,No,Dev,7,3,14,0
<35,No,Undergraduate,1,Man,No,Dev,16,11,13,0
<35,No,PhD,1,Man,No,Dev,16,6,9,1
<35,No,Other,1,Man,No,Dev,9,8,20,1
<35,No,Undergraduate,1,Man,No,Dev,6,3,11,0
>35,No,Undergraduate,1,NonBinary,No,Dev,37,23,16,1
<35,No,Undergraduate,1,Man,No,Dev,6,1,22,1
<35,No,Master,1,Man,No,Dev,12,18,8,0
<35,No,Undergraduate,1,Man,No,Dev,10,8,13,0
>35,No,Undergraduate,1,Man,No,Dev,13,11,8,0
>35,No,Undergraduate,1,Man,No,Dev,20,12,5,0
<35,No,Other,1,Man,Yes,Dev,5,8,14,1
>35,No,Undergraduate,1,Man,No,Dev,21,17,9,0
>35,No,Undergraduate,1,Man,No,Dev,39,16,12,1
>35,No,Other,1,Man,Yes,Dev,10,3,12,1
>35,No,Undergraduate,1,Man,No,Dev,25,12,5,0
<35,No,Master,1,Man,No,Dev,4,3,14,1
>35,No,Master,1,Man,No,Dev,38,26,9,0
<35,No,Undergraduate,1,Man,No,Dev,12,6,22,1
<35,No,NoHigherEd,0,Man,No,Dev,8,4,17,1
<35,No,Master,1,NonBinary,No,Dev,16,8,15,1
<35,No,Undergraduate,0,Man,No,Dev,2,0,12,1
<35,No,Undergraduate,1,Man,Yes,Dev,7,6,15,1
>35,No,Master,1,Man,Yes,Dev,12,12,8,1
>35,No,PhD,1,Man,No,NotDev,29,16,2,0
>35,No,Undergraduate,1,Man,Yes,Dev,35,21,28,1
<35,No,Master,1,Man,No,Dev,5,2,9,0
>35,No,Other,0,Man,No,Dev,47,35,4,0
<35,No,Other,0,Man,No,Dev,12,9,24,1
<35,No,Undergraduate,1,Man,Yes,NotDev,3,2,10,0
>35,No,Other,1,Man,Yes,Dev,26,20,18,1
<35,No,Master,1,Man,No,Dev,13,9,9,0
<35,No,Undergraduate,1,Man,No,Dev,5,3,15,1
<35,No,Undergraduate,1,Man,No,Dev,5,0,10,0
<35,No,Undergraduate,1,Man,No,Dev,10,4,3,0
<35,No,Undergraduate,1,Man,No,NotDev,10,5,12,0
>35,No,Other,1,Man,No,Dev,36,23,7,0
<35,No,Undergraduate,1,NonBinary,No,Dev,6,4,18,1
<35,No,Other,1,Man,No,Dev,2,7,7,0
<35,No,Master,1,Man,Yes,Dev,18,13,16,1
<35,No,Master,1,Man,No,Dev,10,5,8,1
>35,No,Undergraduate,0,Man,No,Dev,23,16,10,1
>35,No,Master,1,Man,Yes,Dev,42,35,3,0
<35,No,Undergraduate,1,Man,No,Dev,13,1,27,1
>35,No,Master,1,Man,No,Dev,21,16,8,0
<35,No,Master,0,Man,No,Dev,8,2,16,0
<35,No,Other,1,Man,No,Dev,15,10,21,1
<35,No,Undergraduate,1,Man,No,Dev,8,4,11,1
<35,No,Undergraduate,1,Man,No,NotDev,10,8,20,1
>35,No,Master,1,Man,Yes,NotDev,24,12,12,1
<35,No,Undergraduate,1,Man,No,Dev,12,7,22,1
<35,No,Undergraduate,1,Man,No,Dev,4,1,14,1
<35,No,Master,1,Man,Yes,Dev,13,5,7,0
<35,No,Undergraduate,0,Man,No,Dev,15,10,26,1
<35,No,Undergraduate,1,Man,No,Dev,4,0,10,0
<35,No,Undergraduate,1,Man,No,Dev,6,2,18,1
<35,No,Undergraduate,1,Man,No,Dev,13,11,5,0
>35,No,Master,1,Man,Yes,Dev,5,5,15,0
>35,No,PhD,1,Man,No,Dev,25,14,14,0
<35,No,Other,1,Man,No,Dev,25,11,21,1
>35,No,Master,1,Man,No,Dev,25,15,11,1
<35,No,Undergraduate,1,Man,No,Dev,13,9,20,1
>35,No,Master,1,Man,No,Dev,18,15,13,1
<35,No,Master,1,Man,No,Dev,5,0,2,0
>35,No,Other,1,Man,No,Dev,12,12,11,1
<35,No,Other,1,Man,Yes,Dev,11,9,5,0
<35,No,Master,0,Man,No,NotDev,10,5,30,1
<35,No,Undergraduate,1,Man,No,NotDev,16,10,13,1
<35,No,Other,1,NonBinary,No,Dev,25,21,22,1
<35,No,Undergraduate,1,Man,No,Dev,9,9,18,1
<35,No,Master,1,Man,No,Dev,15,7,4,0
<35,No,PhD,1,Man,No,Dev,16,2,15,0
>35,No,Master,1,Man,No,Dev,12,10,5,0
>35,No,Master,0,Man,No,Dev,19,13,13,1
<35,No,Undergraduate,1,Man,No,Dev,12,2,7,0
<35,No,Undergraduate,0,Man,No,Dev,18,7,11,0
>35,No,Master,1,Man,No,NotDev,15,7,3,0
<35,No,Master,1,Man,No,Dev,13,10,14,0
>35,No,Master,1,Man,Yes,NotDev,30,12,23,1
<35,No,Undergraduate,1,Man,No,Dev,8,0,19,1
<35,No,Undergraduate,1,Man,No,Dev,15,7,11,1
>35,No,Undergraduate,1,Man,Yes,Dev,34,31,8,1
<35,No,Undergraduate,1,Man,Yes,Dev,8,5,24,1
<35,No,Undergraduate,1,Man,No,Dev,9,5,8,0
>35,No,Undergraduate,1,Man,No,Dev,42,42,3,0
<35,No,Other,1,Man,No,Dev,18,9,15,0
<35,No,Undergraduate,0,Man,Yes,Dev,14,12,11,0
<35,No,Undergraduate,1,Man,No,Dev,4,1,16,1
>35,No,Master,1,Man,No,Dev,18,16,15,1
<35,No,Other,1,Man,No,Dev,10,7,17,1
<35,No,Other,0,Man,No,Dev,12,5,20,1
<35,No,Other,1,Man,No,Dev,12,2,10,1
<35,No,Master,1,Man,No,Dev,16,11,14,0
>35,No,Undergraduate,1,Woman,No,Dev,25,13,25,1
<35,No,Master,1,Man,Yes,Dev,10,3,13,1
>35,No,Master,1,Man,No,NotDev,22,7,15,1
<35,No,Master,1,Man,No,Dev,16,10,12,0
<35,No,Undergraduate,0,Man,Yes,Dev,10,6,25,1
>35,No,Undergraduate,1,Man,No,Dev,30,20,9,0
<35,No,Undergraduate,1,Man,No,Dev,9,3,5,0
<35,No,Master,1,Man,No,Dev,7,4,19,1
<35,No,Undergraduate,0,Man,Yes,Dev,5,4,26,1
>35,No,Undergraduate,0,Man,Yes,Dev,20,20,2,0
<35,No,Master,1,Man,Yes,Dev,14,6,9,0
<35,No,Other,1,Man,No,Dev,7,4,21,1
<35,No,Undergraduate,1,Man,No,Dev,11,4,7,0
<35,No,Undergraduate,0,Man,Yes,Dev,6,1,11,0
<35,No,Undergraduate,1,Man,No,Dev,24,1,20,1
>35,Yes,Master,1,Man,No,Dev,20,10,10,1
>35,No,Undergraduate,1,Man,No,Dev,40,28,7,0
<35,Yes,Undergraduate,1,Man,No,Dev,7,3,9,0
<35,No,Master,1,Man,No,Dev,6,2,11,1
<35,No,Undergraduate,1,Man,No,Dev,6,6,12,1
>35,No,Undergraduate,1,Man,No,Dev,20,16,10,0
>35,Yes,Master,1,Man,Yes,NotDev,34,21,16,1
<35,No,Undergraduate,1,Man,No,Dev,5,5,15,0
<35,No,Undergraduate,1,Man,No,Dev,7,4,8,0
<35,No,Undergraduate,0,Man,No,Dev,11,5,14,1
<35,No,Undergraduate,1,Man,No,Dev,15,8,5,0
<35,No,Undergraduate,1,Man,No,Dev,16,8,8,0
<35,No,Other,1,Man,No,Dev,5,1,15,1
<35,No,Master,1,Man,No,NotDev,13,3,10,0
<35,No,Other,0,Man,No,Dev,10,10,13,1
>35,No,NoHigherEd,1,Man,Yes,Dev,25,22,5,1
<35,No,Other,1,Man,No,Dev,14,11,12,1
>35,No,Other,1,Man,No,Dev,30,20,14,1
<35,No,Other,1,Man,No,Dev,6,5,11,0
<35,No,Master,1,Man,No,Dev,10,5,10,1
<35,No,Master,1,Man,No,Dev,15,6,8,1
<35,No,Master,1,Man,Yes,NotDev,4,2,12,0
<35,No,Undergraduate,1,Man,No,Dev,6,5,15,1
>35,No,PhD,1,Man,No,NotDev,6,2,6,0
<35,No,Undergraduate,1,Woman,Yes,Dev,8,4,26,1
<35,No,Undergraduate,1,Man,No,Dev,10,5,14,0
<35,No,Undergraduate,1,Man,No,Dev,15,13,14,1
<35,No,Master,1,Man,No,Dev,20,2,14,1
>35,No,Undergraduate,0,Man,No,Dev,21,16,17,0
<35,No,Other,1,Man,No,Dev,13,13,11,0
<35,No,Master,0,Man,Yes,Dev,15,1,6,0
<35,No,Master,1,Man,No,Dev,10,2,20,1
<35,No,Undergraduate,1,Man,No,Dev,10,6,20,0
<35,No,Master,1,Woman,No,Dev,10,4,11,1
>35,No,Master,1,Man,No,Dev,22,5,13,1
<35,No,Undergraduate,1,Man,No,Dev,14,12,10,0
<35,No,Master,1,Man,No,Dev,5,3,9,0
<35,No,Undergraduate,1,Man,Yes,Dev,11,5,14,0
<35,No,Undergraduate,1,Man,No,Dev,10,5,3,0
>35,No,Master,1,Man,No,Dev,23,20,14,1
<35,No,Undergraduate,1,Man,No,Dev,6,4,28,1
<35,No,Master,1,Man,No,NotDev,10,6,14,0
>35,No,Undergraduate,1,Man,Yes,NotDev,35,8,16,0
<35,No,Master,1,Man,Yes,Dev,11,6,16,1
<35,No,Undergraduate,1,Man,No,Dev,7,2,5,0
>35,No,PhD,1,Man,No,Dev,35,18,4,0
<35,No,Master,1,Man,No,Dev,12,5,11,0
>35,No,Other,1,Man,Yes,Dev,17,5,22,1
<35,No,Undergraduate,1,Man,No,Dev,10,6,15,1
<35,No,Undergraduate,1,Man,No,Dev,4,4,11,0
<35,No,Undergraduate,1,Man,No,Dev,13,8,15,0
<35,No,Undergraduate,1,Man,No,Dev,9,8,11,1
>35,No,Other,1,Man,Yes,Dev,20,11,15,0
<35,No,Undergraduate,1,Man,No,Dev,7,2,14,1
<35,No,Master,1,Man,No,Dev,12,7,7,1
<35,No,Undergraduate,1,Man,No,Dev,12,8,13,1
>35,No,Undergraduate,1,Man,No,Dev,24,16,12,0
>35,No,Undergraduate,1,Man,No,Dev,20,20,18,1
>35,No,NoHigherEd,1,Man,Yes,Dev,40,9,21,1
>35,No,PhD,1,Man,No,Dev,11,8,6,0
>35,No,Master,0,Man,No,Dev,26,16,9,1
<35,No,Undergraduate,1,Man,No,Dev,7,4,21,1
<35,No,Master,0,Man,No,Dev,11,4,9,0
<35,No,Undergraduate,1,Man,No,Dev,4,4,10,0
<35,Yes,Undergraduate,1,Man,Yes,Dev,10,2,9,0
>35,No,Master,0,Man,No,Dev,20,18,7,0
>35,No,Undergraduate,1,Man,No,Dev,30,15,7,0
<35,No,Master,1,Man,No,Dev,12,8,13,0
<35,No,Master,1,Man,No,Dev,10,6,14,1
<35,No,Undergraduate,1,Man,No,Dev,4,1,17,1
<35,No,Undergraduate,1,Man,No,Dev,7,5,13,1
>35,No,Undergraduate,1,Man,No,Dev,15,13,16,1
<35,No,Undergraduate,1,Man,No,Dev,4,0,6,0
<35,No,Other,1,Man,No,Dev,4,3,6,1
>35,No,Undergraduate,1,Man,No,Dev,31,13,11,0
<35,No,Undergraduate,1,Man,Yes,Dev,7,2,26,1
>35,No,Master,1,Man,No,Dev,8,4,8,0
<35,No,Undergraduate,1,Man,No,Dev,2,2,8,0
<35,No,Master,1,Man,No,Dev,15,6,17,1
<35,No,Undergraduate,1,Man,No,Dev,12,2,19,1
>35,No,Master,1,Man,No,Dev,13,10,10,0
>35,No,Undergraduate,0,Man,Yes,Dev,18,15,14,0
<35,No,Master,0,Man,No,Dev,12,6,7,0
>35,No,Master,1,Man,Yes,Dev,30,24,12,1
>35,No,Master,1,Man,No,Dev,15,12,10,1
<35,No,Undergraduate,1,Man,No,Dev,6,4,13,1
>35,No,Undergraduate,1,Man,No,Dev,13,13,10,1
<35,No,Undergraduate,1,Man,No,Dev,10,2,10,0
<35,No,Undergraduate,1,Man,No,Dev,9,9,15,1
<35,No,Undergraduate,1,Man,No,Dev,5,2,17,1
<35,No,Undergraduate,1,Man,No,Dev,9,4,11,0
<35,No,Undergraduate,1,Man,Yes,Dev,5,4,10,0
<35,No,Other,1,Man,No,Dev,8,6,13,0
>35,No,Master,1,Man,No,Dev,16,11,14,1
>35,No,Master,1,Man,No,Dev,20,8,14,1
>35,No,Master,0,Man,No,Dev,7,6,4,0
<35,No,Undergraduate,1,Man,No,Dev,9,5,9,0
<35,No,Undergraduate,1,Woman,No,Dev,16,10,5,0
<35,Yes,Undergraduate,0,Man,No,Dev,14,4,10,0
<35,No,NoHigherEd,1,Man,No,Dev,11,5,18,1
>35,No,Other,1,Man,No,Dev,18,13,21,1
<35,No,Master,0,Man,No,NotDev,12,7,6,0
<35,No,Undergraduate,1,Man,No,Dev,13,6,26,1
<35,No,Undergraduate,0,Man,No,Dev,10,9,14,1
<35,No,Undergraduate,1,Man,No,Dev,18,9,11,0
<35,No,Undergraduate,1,Man,Yes,Dev,18,10,21,1
<35,No,Undergraduate,1,Man,No,Dev,13,4,6,0
>35,No,Other,1,Man,No,NotDev,20,10,12,1
<35,No,Other,1,Man,No,Dev,2,0,11,1
>35,No,Undergraduate,1,Man,No,Dev,17,9,6,0
<35,No,Undergraduate,1,Man,No,Dev,5,1,10,0
<35,No,Master,1,Man,No,Dev,5,5,13,1
<35,No,Undergraduate,1,Man,No,Dev,18,10,11,0
<35,Yes,Master,1,Man,No,Dev,8,8,12,1
<35,No,Other,1,Man,No,Dev,9,2,22,1
>35,No,Master,1,Man,No,Dev,5,4,11,0
<35,No,Master,1,Man,No,Dev,8,4,18,1
<35,No,Undergraduate,1,Man,No,Dev,8,4,5,0
<35,Yes,Master,1,Man,Yes,Dev,4,1,14,0
<35,No,Undergraduate,1,Man,Yes,NotDev,22,11,14,1
<35,No,Undergraduate,0,Man,No,Dev,4,4,8,1
<35,No,Undergraduate,1,Man,No,Dev,14,10,13,1
<35,No,NoHigherEd,1,Man,Yes,Dev,16,10,12,0
>35,No,Undergraduate,1,Man,No,NotDev,39,26,15,1
